date,document_count,unique_topics,unique_languages,sentiment,date_str
2023-12-01,86,25,11,positivo,2023-12-01
2023-12-01,430,125,5,neutro,2023-12-01
2023-12-01,51,24,3,negativo,2023-12-01
2023-12-02,409,124,5,neutro,2023-12-02
2023-12-02,73,21,9,positivo,2023-12-02
2023-12-02,53,21,5,negativo,2023-12-02
2023-12-03,84,25,2,negativo,2023-12-03
2023-12-03,87,22,11,positivo,2023-12-03
2023-12-03,357,125,8,neutro,2023-12-03
2023-12-04,111,26,12,positivo,2023-12-04
2023-12-04,367,128,5,neutro,2023-12-04
2023-12-04,86,31,2,negativo,2023-12-04
2023-12-05,379,129,4,neutro,2023-12-05
2023-12-05,62,25,5,negativo,2023-12-05
2023-12-05,63,17,10,positivo,2023-12-05
2023-12-06,79,33,4,negativo,2023-12-06
2023-12-06,92,24,7,positivo,2023-12-06
2023-12-06,411,131,6,neutro,2023-12-06
2023-12-07,80,24,11,positivo,2023-12-07
2023-12-07,66,36,3,negativo,2023-12-07
2023-12-07,366,130,5,neutro,2023-12-07
2023-12-08,79,20,9,positivo,2023-12-08
2023-12-08,69,29,2,negativo,2023-12-08
2023-12-08,383,126,5,neutro,2023-12-08
2023-12-09,99,42,2,negativo,2023-12-09
2023-12-09,371,115,7,neutro,2023-12-09
2023-12-09,107,25,11,positivo,2023-12-09
2023-12-10,114,28,9,positivo,2023-12-10
2023-12-10,393,124,5,neutro,2023-12-10
2023-12-10,121,45,4,negativo,2023-12-10
2023-12-11,113,26,10,positivo,2023-12-11
2023-12-11,132,45,5,negativo,2023-12-11
2023-12-11,373,120,6,neutro,2023-12-11
2023-12-12,63,20,7,positivo,2023-12-12
2023-12-12,385,127,6,neutro,2023-12-12
2023-12-12,87,39,5,negativo,2023-12-12
2023-12-13,65,21,8,positivo,2023-12-13
2023-12-13,56,23,3,negativo,2023-12-13
2023-12-13,347,123,5,neutro,2023-12-13
2023-12-14,405,120,4,neutro,2023-12-14
2023-12-14,53,16,8,positivo,2023-12-14
2023-12-14,44,16,2,negativo,2023-12-14
2023-12-15,49,17,7,positivo,2023-12-15
2023-12-15,54,26,3,negativo,2023-12-15
2023-12-15,381,132,7,neutro,2023-12-15
2023-12-16,43,22,2,negativo,2023-12-16
2023-12-16,366,129,6,neutro,2023-12-16
2023-12-16,55,18,9,positivo,2023-12-16
2023-12-17,382,129,6,neutro,2023-12-17
2023-12-17,74,19,8,positivo,2023-12-17
2023-12-17,75,27,2,negativo,2023-12-17
2023-12-18,71,24,6,positivo,2023-12-18
2023-12-18,342,121,8,neutro,2023-12-18
2023-12-18,78,29,7,negativo,2023-12-18
2023-12-19,377,128,5,neutro,2023-12-19
2023-12-19,59,21,7,positivo,2023-12-19
2023-12-19,55,28,3,negativo,2023-12-19
2023-12-20,55,23,4,negativo,2023-12-20
2023-12-20,374,129,4,neutro,2023-12-20
2023-12-20,53,21,6,positivo,2023-12-20
2023-12-21,372,127,5,neutro,2023-12-21
2023-12-21,65,23,9,positivo,2023-12-21
2023-12-21,39,17,4,negativo,2023-12-21
2023-12-22,198,31,7,positivo,2023-12-22
2023-12-22,343,118,5,neutro,2023-12-22
2023-12-22,77,32,3,negativo,2023-12-22
2023-12-23,83,29,4,negativo,2023-12-23
2023-12-23,1379,72,9,positivo,2023-12-23
2023-12-23,386,125,5,neutro,2023-12-23
2023-12-24,1037,65,13,positivo,2023-12-24
2023-12-24,397,127,4,neutro,2023-12-24
2023-12-24,55,13,2,negativo,2023-12-24
2023-12-25,56,22,3,negativo,2023-12-25
2023-12-25,76,21,9,positivo,2023-12-25
2023-12-25,335,124,5,neutro,2023-12-25
2023-12-26,66,29,4,negativo,2023-12-26
2023-12-26,347,116,5,neutro,2023-12-26
2023-12-26,64,15,14,positivo,2023-12-26
2023-12-27,68,26,4,negativo,2023-12-27
2023-12-27,83,22,7,positivo,2023-12-27
2023-12-27,423,128,6,neutro,2023-12-27
2023-12-28,100,22,7,positivo,2023-12-28
2023-12-28,80,35,4,negativo,2023-12-28
2023-12-28,393,131,6,neutro,2023-12-28
2023-12-29,122,25,8,positivo,2023-12-29
2023-12-29,99,45,4,negativo,2023-12-29
2023-12-29,390,126,5,neutro,2023-12-29
2023-12-30,123,28,11,positivo,2023-12-30
2023-12-30,99,44,8,negativo,2023-12-30
2023-12-30,394,132,9,neutro,2023-12-30
2023-12-31,101,42,6,negativo,2023-12-31
2023-12-31,360,120,5,neutro,2023-12-31
2023-12-31,121,28,11,positivo,2023-12-31
2024-01-01,394,125,7,neutro,2024-01-01
2024-01-01,116,22,10,positivo,2024-01-01
2024-01-01,110,51,4,negativo,2024-01-01
2024-01-02,374,126,9,neutro,2024-01-02
2024-01-02,123,27,9,positivo,2024-01-02
2024-01-02,86,33,5,negativo,2024-01-02
2024-01-03,376,125,5,neutro,2024-01-03
2024-01-03,121,26,10,positivo,2024-01-03
2024-01-03,85,30,5,negativo,2024-01-03
2024-01-04,391,125,7,neutro,2024-01-04
2024-01-04,103,39,6,negativo,2024-01-04
2024-01-04,116,27,12,positivo,2024-01-04
2024-01-05,120,27,8,positivo,2024-01-05
2024-01-05,90,37,4,negativo,2024-01-05
2024-01-05,390,121,9,neutro,2024-01-05
2024-01-06,103,39,5,negativo,2024-01-06
2024-01-06,99,24,8,positivo,2024-01-06
2024-01-06,347,117,8,neutro,2024-01-06
2024-01-07,389,127,6,neutro,2024-01-07
2024-01-07,114,47,6,negativo,2024-01-07
2024-01-07,94,26,9,positivo,2024-01-07
2024-01-08,124,41,5,negativo,2024-01-08
2024-01-08,100,22,8,positivo,2024-01-08
2024-01-08,324,113,5,neutro,2024-01-08
2024-01-09,89,33,4,negativo,2024-01-09
2024-01-09,378,129,6,neutro,2024-01-09
2024-01-09,72,24,8,positivo,2024-01-09
2024-01-10,89,23,7,positivo,2024-01-10
2024-01-10,366,122,7,neutro,2024-01-10
2024-01-10,54,24,5,negativo,2024-01-10
2024-01-11,60,13,6,positivo,2024-01-11
2024-01-11,377,124,7,neutro,2024-01-11
2024-01-11,60,25,4,negativo,2024-01-11
2024-01-12,47,23,3,negativo,2024-01-12
2024-01-12,74,19,9,positivo,2024-01-12
2024-01-12,354,130,8,neutro,2024-01-12
2024-01-13,78,19,8,positivo,2024-01-13
2024-01-13,58,32,5,negativo,2024-01-13
2024-01-13,381,128,6,neutro,2024-01-13
2024-01-14,51,20,3,negativo,2024-01-14
2024-01-14,74,24,10,positivo,2024-01-14
2024-01-14,378,130,5,neutro,2024-01-14
2024-01-15,91,28,9,positivo,2024-01-15
2024-01-15,373,131,6,neutro,2024-01-15
2024-01-15,58,27,5,negativo,2024-01-15
2024-01-16,49,20,9,positivo,2024-01-16
2024-01-16,54,30,4,negativo,2024-01-16
2024-01-16,375,128,5,neutro,2024-01-16
2024-01-17,55,19,8,positivo,2024-01-17
2024-01-17,371,127,6,neutro,2024-01-17
2024-01-17,52,27,3,negativo,2024-01-17
2024-01-18,359,129,6,neutro,2024-01-18
2024-01-18,57,19,6,positivo,2024-01-18
2024-01-18,43,15,5,negativo,2024-01-18
2024-01-19,58,21,6,positivo,2024-01-19
2024-01-19,422,134,5,neutro,2024-01-19
2024-01-19,36,19,2,negativo,2024-01-19
2024-01-20,56,19,10,positivo,2024-01-20
2024-01-20,369,125,6,neutro,2024-01-20
2024-01-20,34,18,3,negativo,2024-01-20
2024-01-21,342,126,4,neutro,2024-01-21
2024-01-21,68,18,7,positivo,2024-01-21
2024-01-21,62,30,2,negativo,2024-01-21
2024-01-22,302,30,7,positivo,2024-01-22
2024-01-22,385,124,7,neutro,2024-01-22
2024-01-22,90,32,3,negativo,2024-01-22
2024-01-23,366,129,6,neutro,2024-01-23
2024-01-23,1113,75,12,positivo,2024-01-23
2024-01-23,82,32,2,negativo,2024-01-23
2024-01-24,396,127,5,neutro,2024-01-24
2024-01-24,684,56,10,positivo,2024-01-24
2024-01-24,41,19,4,negativo,2024-01-24
2024-01-25,20,10,4,negativo,2024-01-25
2024-01-25,395,123,5,neutro,2024-01-25
2024-01-25,53,24,9,positivo,2024-01-25
2024-01-26,64,18,8,positivo,2024-01-26
2024-01-26,40,21,2,negativo,2024-01-26
2024-01-26,355,132,4,neutro,2024-01-26
2024-01-27,41,16,7,positivo,2024-01-27
2024-01-27,379,124,4,neutro,2024-01-27
2024-01-27,39,21,2,negativo,2024-01-27
2024-01-28,53,25,5,negativo,2024-01-28
2024-01-28,61,21,7,positivo,2024-01-28
2024-01-28,390,126,5,neutro,2024-01-28
2024-01-29,409,126,7,neutro,2024-01-29
2024-01-29,63,23,4,negativo,2024-01-29
2024-01-29,94,26,10,positivo,2024-01-29
2024-01-30,52,26,3,negativo,2024-01-30
2024-01-30,67,22,7,positivo,2024-01-30
2024-01-30,367,123,5,neutro,2024-01-30
2024-01-31,393,133,6,neutro,2024-01-31
2024-01-31,51,25,5,negativo,2024-01-31
2024-01-31,63,19,8,positivo,2024-01-31
2024-02-01,361,122,5,neutro,2024-02-01
2024-02-01,23,9,3,negativo,2024-02-01
2024-02-01,66,20,6,positivo,2024-02-01
2024-02-02,384,128,6,neutro,2024-02-02
2024-02-02,47,24,6,negativo,2024-02-02
2024-02-02,39,13,9,positivo,2024-02-02
2024-02-03,32,13,1,negativo,2024-02-03
2024-02-03,404,130,6,neutro,2024-02-03
2024-02-03,69,26,7,positivo,2024-02-03
2024-02-04,72,18,9,positivo,2024-02-04
2024-02-04,341,130,7,neutro,2024-02-04
2024-02-04,33,16,2,negativo,2024-02-04
2024-02-05,367,129,6,neutro,2024-02-05
2024-02-05,62,24,6,positivo,2024-02-05
2024-02-05,88,33,3,negativo,2024-02-05
2024-02-06,352,129,8,neutro,2024-02-06
2024-02-06,67,23,10,positivo,2024-02-06
2024-02-06,51,22,3,negativo,2024-02-06
2024-02-07,352,118,4,neutro,2024-02-07
2024-02-07,63,19,10,positivo,2024-02-07
2024-02-07,44,21,2,negativo,2024-02-07
2024-02-08,83,23,8,positivo,2024-02-08
2024-02-08,365,120,4,neutro,2024-02-08
2024-02-08,52,24,7,negativo,2024-02-08
2024-02-09,35,21,4,negativo,2024-02-09
2024-02-09,73,15,7,positivo,2024-02-09
2024-02-09,411,128,5,neutro,2024-02-09
2024-02-10,35,18,3,negativo,2024-02-10
2024-02-10,68,24,7,positivo,2024-02-10
2024-02-10,364,128,4,neutro,2024-02-10
2024-02-11,63,25,4,negativo,2024-02-11
2024-02-11,78,26,11,positivo,2024-02-11
2024-02-11,380,125,6,neutro,2024-02-11
2024-02-12,69,25,5,negativo,2024-02-12
2024-02-12,62,24,12,positivo,2024-02-12
2024-02-12,336,124,5,neutro,2024-02-12
2024-02-13,337,126,7,neutro,2024-02-13
2024-02-13,102,24,9,positivo,2024-02-13
2024-02-13,47,26,3,negativo,2024-02-13
2024-02-14,70,29,3,negativo,2024-02-14
2024-02-14,86,26,13,positivo,2024-02-14
2024-02-14,350,124,8,neutro,2024-02-14
2024-02-15,103,29,11,positivo,2024-02-15
2024-02-15,62,34,5,negativo,2024-02-15
2024-02-15,414,129,6,neutro,2024-02-15
2024-02-16,72,27,3,negativo,2024-02-16
2024-02-16,76,23,10,positivo,2024-02-16
2024-02-16,362,124,7,neutro,2024-02-16
2024-02-17,70,29,5,negativo,2024-02-17
2024-02-17,98,28,10,positivo,2024-02-17
2024-02-17,392,123,5,neutro,2024-02-17
2024-02-18,97,29,9,positivo,2024-02-18
2024-02-18,347,116,5,neutro,2024-02-18
2024-02-18,93,34,5,negativo,2024-02-18
2024-02-19,115,26,7,positivo,2024-02-19
2024-02-19,377,123,5,neutro,2024-02-19
2024-02-19,90,31,4,negativo,2024-02-19
2024-02-20,67,34,5,negativo,2024-02-20
2024-02-20,367,127,8,neutro,2024-02-20
2024-02-20,109,24,11,positivo,2024-02-20
2024-02-21,377,130,4,neutro,2024-02-21
2024-02-21,58,22,7,negativo,2024-02-21
2024-02-21,100,22,10,positivo,2024-02-21
2024-02-22,236,47,11,positivo,2024-02-22
2024-02-22,403,126,4,neutro,2024-02-22
2024-02-22,104,36,4,negativo,2024-02-22
2024-02-23,1282,73,10,positivo,2024-02-23
2024-02-23,392,132,7,neutro,2024-02-23
2024-02-23,121,45,7,negativo,2024-02-23
2024-02-24,879,72,9,positivo,2024-02-24
2024-02-24,91,45,8,negativo,2024-02-24
2024-02-24,385,124,8,neutro,2024-02-24
2024-02-25,92,39,4,negativo,2024-02-25
2024-02-25,133,31,13,positivo,2024-02-25
2024-02-25,383,123,7,neutro,2024-02-25
2024-02-26,75,33,2,negativo,2024-02-26
2024-02-26,387,124,7,neutro,2024-02-26
2024-02-26,117,28,10,positivo,2024-02-26
2024-02-27,89,25,8,positivo,2024-02-27
2024-02-27,77,32,7,negativo,2024-02-27
2024-02-27,354,120,7,neutro,2024-02-27
2024-02-28,68,33,3,negativo,2024-02-28
2024-02-28,372,126,5,neutro,2024-02-28
2024-02-28,79,21,7,positivo,2024-02-28
2024-02-29,46,23,4,negativo,2024-02-29
2024-02-29,377,128,6,neutro,2024-02-29
2024-02-29,76,22,8,positivo,2024-02-29
2024-03-01,405,132,6,neutro,2024-03-01
2024-03-01,51,29,5,negativo,2024-03-01
2024-03-01,71,22,10,positivo,2024-03-01
2024-03-02,68,30,6,negativo,2024-03-02
2024-03-02,364,129,4,neutro,2024-03-02
2024-03-02,126,26,8,positivo,2024-03-02
2024-03-03,64,21,2,negativo,2024-03-03
2024-03-03,86,22,10,positivo,2024-03-03
2024-03-03,395,124,5,neutro,2024-03-03
2024-03-04,91,43,5,negativo,2024-03-04
2024-03-04,97,24,10,positivo,2024-03-04
2024-03-04,385,125,5,neutro,2024-03-04
2024-03-05,98,26,9,positivo,2024-03-05
2024-03-05,84,32,7,negativo,2024-03-05
2024-03-05,359,126,7,neutro,2024-03-05
2024-03-06,347,123,6,neutro,2024-03-06
2024-03-06,104,26,13,positivo,2024-03-06
2024-03-06,62,26,6,negativo,2024-03-06
2024-03-07,342,125,5,neutro,2024-03-07
2024-03-07,101,25,10,positivo,2024-03-07
2024-03-07,51,19,4,negativo,2024-03-07
2024-03-08,104,28,9,positivo,2024-03-08
2024-03-08,358,125,5,neutro,2024-03-08
2024-03-08,70,32,2,negativo,2024-03-08
2024-03-09,81,32,5,negativo,2024-03-09
2024-03-09,113,29,10,positivo,2024-03-09
2024-03-09,364,131,6,neutro,2024-03-09
2024-03-10,377,121,7,neutro,2024-03-10
2024-03-10,124,27,11,positivo,2024-03-10
2024-03-10,82,30,4,negativo,2024-03-10
2024-03-11,129,29,10,positivo,2024-03-11
2024-03-11,95,34,5,negativo,2024-03-11
2024-03-11,404,128,7,neutro,2024-03-11
2024-03-12,139,29,11,positivo,2024-03-12
2024-03-12,354,128,4,neutro,2024-03-12
2024-03-12,69,28,4,negativo,2024-03-12
2024-03-13,87,33,4,negativo,2024-03-13
2024-03-13,373,122,9,neutro,2024-03-13
2024-03-13,126,29,12,positivo,2024-03-13
2024-03-14,389,119,8,neutro,2024-03-14
2024-03-14,123,29,8,positivo,2024-03-14
2024-03-14,69,31,6,negativo,2024-03-14
2024-03-15,124,27,8,positivo,2024-03-15
2024-03-15,65,25,4,negativo,2024-03-15
2024-03-15,388,130,7,neutro,2024-03-15
2024-03-16,152,31,9,positivo,2024-03-16
2024-03-16,74,31,5,negativo,2024-03-16
2024-03-16,399,133,4,neutro,2024-03-16
2024-03-17,84,35,5,negativo,2024-03-17
2024-03-17,126,28,9,positivo,2024-03-17
2024-03-17,395,131,9,neutro,2024-03-17
2024-03-18,75,33,6,negativo,2024-03-18
2024-03-18,386,125,10,neutro,2024-03-18
2024-03-18,146,32,11,positivo,2024-03-18
2024-03-19,143,29,10,positivo,2024-03-19
2024-03-19,423,130,6,neutro,2024-03-19
2024-03-19,106,37,6,negativo,2024-03-19
2024-03-20,413,130,5,neutro,2024-03-20
2024-03-20,97,41,7,negativo,2024-03-20
2024-03-20,133,29,12,positivo,2024-03-20
2024-03-21,113,27,11,positivo,2024-03-21
2024-03-21,365,118,8,neutro,2024-03-21
2024-03-21,60,25,7,negativo,2024-03-21
2024-03-22,216,46,12,positivo,2024-03-22
2024-03-22,51,26,5,negativo,2024-03-22
2024-03-22,398,122,7,neutro,2024-03-22
2024-03-23,130,40,4,negativo,2024-03-23
2024-03-23,389,127,7,neutro,2024-03-23
2024-03-23,1984,77,11,positivo,2024-03-23
2024-03-24,391,127,6,neutro,2024-03-24
2024-03-24,972,64,10,positivo,2024-03-24
2024-03-24,99,38,5,negativo,2024-03-24
2024-03-25,81,32,6,negativo,2024-03-25
2024-03-25,358,126,5,neutro,2024-03-25
2024-03-25,149,29,11,positivo,2024-03-25
2024-03-26,82,33,6,negativo,2024-03-26
2024-03-26,118,28,9,positivo,2024-03-26
2024-03-26,333,121,6,neutro,2024-03-26
2024-03-27,138,28,8,positivo,2024-03-27
2024-03-27,81,32,5,negativo,2024-03-27
2024-03-27,385,129,8,neutro,2024-03-27
2024-03-28,73,28,4,negativo,2024-03-28
2024-03-28,197,30,11,positivo,2024-03-28
2024-03-28,391,125,5,neutro,2024-03-28
2024-03-29,98,29,5,negativo,2024-03-29
2024-03-29,392,127,5,neutro,2024-03-29
2024-03-29,150,31,8,positivo,2024-03-29
2024-03-30,407,127,10,neutro,2024-03-30
2024-03-30,78,32,4,negativo,2024-03-30
2024-03-30,160,29,11,positivo,2024-03-30
2024-03-31,139,46,6,negativo,2024-03-31
2024-03-31,151,32,9,positivo,2024-03-31
2024-03-31,429,131,8,neutro,2024-03-31
2024-04-01,129,47,8,negativo,2024-04-01
2024-04-01,393,128,8,neutro,2024-04-01
2024-04-01,171,33,10,positivo,2024-04-01
2024-04-02,357,125,8,neutro,2024-04-02
2024-04-02,172,32,12,positivo,2024-04-02
2024-04-02,108,42,5,negativo,2024-04-02
2024-04-03,159,31,9,positivo,2024-04-03
2024-04-03,371,127,8,neutro,2024-04-03
2024-04-03,111,43,6,negativo,2024-04-03
2024-04-04,382,125,7,neutro,2024-04-04
2024-04-04,179,34,9,positivo,2024-04-04
2024-04-04,86,31,8,negativo,2024-04-04
2024-04-05,69,28,4,negativo,2024-04-05
2024-04-05,405,129,5,neutro,2024-04-05
2024-04-05,173,29,11,positivo,2024-04-05
2024-04-06,193,32,13,positivo,2024-04-06
2024-04-06,411,131,6,neutro,2024-04-06
2024-04-06,102,39,6,negativo,2024-04-06
2024-04-07,219,36,13,positivo,2024-04-07
2024-04-07,116,47,4,negativo,2024-04-07
2024-04-07,365,122,5,neutro,2024-04-07
2024-04-08,156,27,10,positivo,2024-04-08
2024-04-08,366,121,4,neutro,2024-04-08
2024-04-08,118,41,5,negativo,2024-04-08
2024-04-09,395,126,7,neutro,2024-04-09
2024-04-09,184,33,12,positivo,2024-04-09
2024-04-09,79,38,5,negativo,2024-04-09
2024-04-10,98,37,4,negativo,2024-04-10
2024-04-10,383,123,8,neutro,2024-04-10
2024-04-10,152,30,10,positivo,2024-04-10
2024-04-11,388,126,8,neutro,2024-04-11
2024-04-11,168,28,9,positivo,2024-04-11
2024-04-11,96,45,5,negativo,2024-04-11
2024-04-12,170,33,11,positivo,2024-04-12
2024-04-12,403,130,7,neutro,2024-04-12
2024-04-12,92,39,6,negativo,2024-04-12
2024-04-13,192,31,12,positivo,2024-04-13
2024-04-13,398,127,6,neutro,2024-04-13
2024-04-13,78,27,5,negativo,2024-04-13
2024-04-14,378,127,8,neutro,2024-04-14
2024-04-14,108,47,7,negativo,2024-04-14
2024-04-14,217,34,11,positivo,2024-04-14
2024-04-15,123,49,8,negativo,2024-04-15
2024-04-15,205,27,10,positivo,2024-04-15
2024-04-15,398,119,6,neutro,2024-04-15
2024-04-16,113,45,7,negativo,2024-04-16
2024-04-16,163,25,10,positivo,2024-04-16
2024-04-16,389,133,6,neutro,2024-04-16
2024-04-17,90,28,5,negativo,2024-04-17
2024-04-17,382,130,6,neutro,2024-04-17
2024-04-17,184,30,9,positivo,2024-04-17
2024-04-18,405,126,6,neutro,2024-04-18
2024-04-18,201,32,7,positivo,2024-04-18
2024-04-18,107,45,8,negativo,2024-04-18
2024-04-19,383,124,6,neutro,2024-04-19
2024-04-19,179,30,8,positivo,2024-04-19
2024-04-19,79,28,8,negativo,2024-04-19
2024-04-20,383,120,7,neutro,2024-04-20
2024-04-20,236,35,10,positivo,2024-04-20
2024-04-20,81,35,5,negativo,2024-04-20
2024-04-21,375,131,8,neutro,2024-04-21
2024-04-21,202,32,12,positivo,2024-04-21
2024-04-21,97,32,6,negativo,2024-04-21
2024-04-22,380,123,5,neutro,2024-04-22
2024-04-22,108,40,7,negativo,2024-04-22
2024-04-22,339,55,8,positivo,2024-04-22
2024-04-23,176,60,6,negativo,2024-04-23
2024-04-23,406,135,6,neutro,2024-04-23
2024-04-23,2147,77,12,positivo,2024-04-23
2024-04-24,129,41,4,negativo,2024-04-24
2024-04-24,376,129,5,neutro,2024-04-24
2024-04-24,1276,77,9,positivo,2024-04-24
2024-04-25,92,37,7,negativo,2024-04-25
2024-04-25,372,122,4,neutro,2024-04-25
2024-04-25,200,30,13,positivo,2024-04-25
2024-04-26,103,36,6,negativo,2024-04-26
2024-04-26,372,126,5,neutro,2024-04-26
2024-04-26,219,32,12,positivo,2024-04-26
2024-04-27,380,132,7,neutro,2024-04-27
2024-04-27,202,29,12,positivo,2024-04-27
2024-04-27,85,33,5,negativo,2024-04-27
2024-04-28,250,34,14,positivo,2024-04-28
2024-04-28,145,49,8,negativo,2024-04-28
2024-04-28,433,131,6,neutro,2024-04-28
2024-04-29,156,65,5,negativo,2024-04-29
2024-04-29,202,35,9,positivo,2024-04-29
2024-04-29,401,127,8,neutro,2024-04-29
2024-04-30,209,32,12,positivo,2024-04-30
2024-04-30,393,125,6,neutro,2024-04-30
2024-04-30,98,47,6,negativo,2024-04-30
2024-05-01,192,31,12,positivo,2024-05-01
2024-05-01,365,120,8,neutro,2024-05-01
2024-05-01,111,46,7,negativo,2024-05-01
2024-05-02,405,126,7,neutro,2024-05-02
2024-05-02,194,30,12,positivo,2024-05-02
2024-05-02,140,52,5,negativo,2024-05-02
2024-05-03,403,123,7,neutro,2024-05-03
2024-05-03,108,44,10,negativo,2024-05-03
2024-05-03,215,31,9,positivo,2024-05-03
2024-05-04,398,126,6,neutro,2024-05-04
2024-05-04,228,33,11,positivo,2024-05-04
2024-05-04,117,50,8,negativo,2024-05-04
2024-05-05,293,40,13,positivo,2024-05-05
2024-05-05,182,69,9,negativo,2024-05-05
2024-05-05,411,118,9,neutro,2024-05-05
2024-05-06,139,49,6,negativo,2024-05-06
2024-05-06,407,124,6,neutro,2024-05-06
2024-05-06,239,36,9,positivo,2024-05-06
2024-05-07,135,54,6,negativo,2024-05-07
2024-05-07,192,34,10,positivo,2024-05-07
2024-05-07,353,125,7,neutro,2024-05-07
2024-05-08,119,47,4,negativo,2024-05-08
2024-05-08,213,28,12,positivo,2024-05-08
2024-05-08,404,127,4,neutro,2024-05-08
2024-05-09,117,47,5,negativo,2024-05-09
2024-05-09,404,126,6,neutro,2024-05-09
2024-05-09,226,32,12,positivo,2024-05-09
2024-05-10,129,51,4,negativo,2024-05-10
2024-05-10,375,130,8,neutro,2024-05-10
2024-05-10,227,34,12,positivo,2024-05-10
2024-05-11,242,29,11,positivo,2024-05-11
2024-05-11,112,41,6,negativo,2024-05-11
2024-05-11,396,125,6,neutro,2024-05-11
2024-05-12,228,35,12,positivo,2024-05-12
2024-05-12,439,130,7,neutro,2024-05-12
2024-05-12,133,48,7,negativo,2024-05-12
2024-05-13,136,57,6,negativo,2024-05-13
2024-05-13,285,34,13,positivo,2024-05-13
2024-05-13,388,119,7,neutro,2024-05-13
2024-05-14,95,43,6,negativo,2024-05-14
2024-05-14,228,33,11,positivo,2024-05-14
2024-05-14,435,133,6,neutro,2024-05-14
2024-05-15,114,39,5,negativo,2024-05-15
2024-05-15,247,35,13,positivo,2024-05-15
2024-05-15,405,128,8,neutro,2024-05-15
2024-05-16,216,30,11,positivo,2024-05-16
2024-05-16,104,42,4,negativo,2024-05-16
2024-05-16,393,132,7,neutro,2024-05-16
2024-05-17,415,128,11,neutro,2024-05-17
2024-05-17,104,42,5,negativo,2024-05-17
2024-05-17,207,32,8,positivo,2024-05-17
2024-05-18,251,34,9,positivo,2024-05-18
2024-05-18,106,48,4,negativo,2024-05-18
2024-05-18,400,133,8,neutro,2024-05-18
2024-05-19,405,122,5,neutro,2024-05-19
2024-05-19,272,34,10,positivo,2024-05-19
2024-05-19,137,50,6,negativo,2024-05-19
2024-05-20,142,61,6,negativo,2024-05-20
2024-05-20,411,129,8,neutro,2024-05-20
2024-05-20,246,37,11,positivo,2024-05-20
2024-05-21,391,131,6,neutro,2024-05-21
2024-05-21,249,33,10,positivo,2024-05-21
2024-05-21,110,44,4,negativo,2024-05-21
2024-05-22,104,45,5,negativo,2024-05-22
2024-05-22,375,45,10,positivo,2024-05-22
2024-05-22,371,124,6,neutro,2024-05-22
2024-05-23,415,128,8,neutro,2024-05-23
2024-05-23,2058,74,9,positivo,2024-05-23
2024-05-23,156,44,6,negativo,2024-05-23
2024-05-24,401,124,5,neutro,2024-05-24
2024-05-24,114,46,5,negativo,2024-05-24
2024-05-24,1650,74,8,positivo,2024-05-24
2024-05-25,249,35,7,positivo,2024-05-25
2024-05-25,396,126,6,neutro,2024-05-25
